Name,classification,Phylum,Class,Order,family,genus,species
FDZ070WuWY46dereplicatedgenomesbin34,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NORP154,GCA-2400975,
FDZ070WuWY68dereplicatedgenomesbin100,Bacteria,Proteobacteria,Alphaproteobacteria,SMXQ01,SMXQ01,SMXQ01,SMXQ01 sp004356985
FDZ070WuWY68dereplicatedgenomesbin40,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,,
FDZ071BUG24dereplicatedgenomesbin104,Bacteria,Omnitrophota,Omnitrophia,Omnitrophales,UBA2337,,
FDZ071BUG24dereplicatedgenomesbin115,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Casp-alpha2,Casp-alpha2,
FDZ071BUG24dereplicatedgenomesbin3,Bacteria,Proteobacteria,Gammaproteobacteria,UBA6522,UBA6522,,
FDZ071BUG46dereplicatedgenomesbin20,Bacteria,SM23-31,SM23-31,SM23-31,SM23-31,,
FDZ071BaYG02dereplicatedgenomesbin1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,
FDZ071BaYG02dereplicatedgenomesbin19,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOI01,
FDZ071BaYG02dereplicatedgenomesbin27,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Vicingaceae,UBA11591,
FDZ071BaYG02dereplicatedgenomesbin28,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,,
FDZ071BaYG02dereplicatedgenomesbin37,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,,,
FDZ071BaYG02dereplicatedgenomesbin5,Bacteria,Myxococcota_A,UBA9160,UBA9160,UBA4427,,
FDZ071BaYG02dereplicatedgenomesbin7,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,DSM-21967,Oceanicoccus,
FDZ071BaYG1416dereplicatedgenomesbin10,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Kocuria,Kocuria rosea
FDZ071BaYG1416dereplicatedgenomesbin11,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,
FDZ071BaYG1416dereplicatedgenomesbin13,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_A,Pseudomonas_A sp004010935
FDZ071BaYG1416dereplicatedgenomesbin2,Bacteria,Planctomycetota,UBA8108,UBA1146,UBA1146,UBA1146,
FDZ071BaYG1416dereplicatedgenomesbin21,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,,
FDZ071BaYG1416dereplicatedgenomesbin7,Bacteria,Nitrospirota,Nitrospiria,JACQCE01,JACQCE01,,
FDZ071BaYG24dereplicatedgenomesbin8,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,,,
FDZ071BaYR02dereplicatedgenomesbin55,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,,,
FDZ071BaYR02dereplicatedgenomesbin79,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,OSC116,,
FDZ071BaYR02dereplicatedgenomesbin87,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter_A,
FDZ071BaYR02dereplicatedgenomesbin88,Bacteria,Proteobacteria,Gammaproteobacteria,UBA4486,UBA4486,UBA7359,
FDZ071BaYR810dereplicatedgenomesbin24,Bacteria,Myxococcota_A,UBA9160,UBA9160,SMWR01,,
FDZ071RRG24dereplicatedgenomesbin121,Bacteria,Proteobacteria,Gammaproteobacteria,UBA4486,UBA4486,UBA7359,
FDZ071RRG24dereplicatedgenomesbin3,Bacteria,SAR324,SAR324,SAR324,,,
FDZ071RRG24dereplicatedgenomesbin30,Bacteria,Patescibacteria,Paceibacteria,UBA9983_A,UBA2100,UBA2100,
FDZ071RRG24dereplicatedgenomesbin36,Bacteria,Proteobacteria,Gammaproteobacteria,Ga0077536,Ga0077536,,
FDZ071RRG24dereplicatedgenomesbin46,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amylibacter,
FDZ071RRG24dereplicatedgenomesbin62,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Emcibacteraceae,Paremcibacter,
FDZ071RRG24dereplicatedgenomesbin7,Bacteria,Proteobacteria,Gammaproteobacteria,UBA6429,UBA6429,,
FDZ071RRG24dereplicatedgenomesbin83,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,GCA-2721545,
FDZ071RRG2830dereplicatedgenomesbin16,Bacteria,Patescibacteria,Paceibacteria,UBA9983_A,UBA2163,,
FDZ071RRG2830dereplicatedgenomesbin27,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,SZUA-36,,
FDZ071RRG3032dereplicatedgenomesbin13,Bacteria,Actinobacteriota,Acidimicrobiia,UBA5794,ZC4RG35,SZUA-217,
FDZ071RRG3234dereplicatedgenomesbin2,Bacteria,Marinisomatota,Marinisomatia,SCGC-AAA003-L08,TS1B11,TS1B11,
FDZ071RRG3436dereplicatedgenomesbin27,Bacteria,Zixibacteria,MSB-5A5,GN15,12-Feb,,
FDZ071RRG3436dereplicatedgenomesbin58,Bacteria,Nitrospirota,Thermodesulfovibrionia,UBA6902,BMS3Bbin08,,
FDZ071RRG810dereplicatedgenomesbin20,Bacteria,TA06,DG-26,E44-bin18,,,
FDZ071RRG810dereplicatedgenomesbin48,Bacteria,Zixibacteria,MSB-5A5,GN15,12-Feb,,
FDZ071RRR02dereplicatedgenomesbin122,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Qipengyuania,
FDZ071RRR02dereplicatedgenomesbin26,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aurantimonas,Aurantimonas coralicida
FDZ071RRR02dereplicatedgenomesbin72,Bacteria,Acidobacteriota,Vicinamibacteria,Bin61,SMYC01,,
FDZ071RRR46dereplicatedgenomesbin30,Bacteria,Marinisomatota,Marinisomatia,SCGC-AAA003-L08,TS1B11,TS1B11,
FDZ071RRR68dereplicatedgenomesbin17,Bacteria,Planctomycetota,J058,,,,
FDZ071RRR68dereplicatedgenomesbin25,Bacteria,Marinisomatota,Marinisomatia,SCGC-AAA003-L08,TS1B11,,
FDZ071RWG02dereplicatedgenomesbin1,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,UBA8987,,
FDZ071RWG02dereplicatedgenomesbin114,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,
FDZ071RWG02dereplicatedgenomesbin121,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Putridiphycobacter,
FDZ071RWG02dereplicatedgenomesbin122,Bacteria,Proteobacteria,Gammaproteobacteria,UBA6429,UBA6429,,
FDZ071RWG02dereplicatedgenomesbin34,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,QNYL01,
FDZ071RWG02dereplicatedgenomesbin35,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,HTCC2089,UBA4421,
FDZ071RWG02dereplicatedgenomesbin39,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,PLA5,,
FDZ071RWG02dereplicatedgenomesbin47,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,,,
FDZ071RWG02dereplicatedgenomesbin52,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosomonas,
FDZ071RWG02dereplicatedgenomesbin60,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,,
FDZ071RWG02dereplicatedgenomesbin72,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,,
FDZ071RWG02dereplicatedgenomesbin74,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,DROE01,
FDZ071RWG02dereplicatedgenomesbin80,Bacteria,Proteobacteria,Alphaproteobacteria,SMXS01,SMXS01,,
FDZ071RWG02dereplicatedgenomesbin82,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Pukyongia,
FDZ071RWG02dereplicatedgenomesbin86,Bacteria,Proteobacteria,Gammaproteobacteria,UBA4486,UBA4486,,
FDZ071RWG02dereplicatedgenomesbin87,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,,
FDZ071RWG02dereplicatedgenomesbin95,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,,
FDZ071RWG02dereplicatedgenomesbin97,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,,
FDZ071RWG02dereplicatedgenomesbin99,Bacteria,Zixibacteria,MSB-5A5,GN15,12-Feb,QNAD01,
FDZ071RWG1416dereplicatedgenomesbin9,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,,,
FDZ071RWG24dereplicatedgenomesbin2,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOI01,
FDZ071RWG24dereplicatedgenomesbin56,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Colwellia,Colwellia marinimaniae
FDZ071RWG46dereplicatedgenomesbin19,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Croceicoccus,Croceicoccus marinus
FDZ071RWG46dereplicatedgenomesbin41,Bacteria,Myxococcota_A,UBA9160,UBA9160,,,
FDZ071WGBa1012dereplicatedgenomesbin45,Bacteria,Marinisomatota,Marinisomatia,SCGC-AAA003-L08,TS1B11,,
FDZ071WGBa1012dereplicatedgenomesbin72,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,BMS3ABIN03,
FDZ071WGBa1012dereplicatedgenomesbin84,Bacteria,Zixibacteria,MSB-5A5,GN15,,,
FDZ071WGBa1416dereplicatedgenomesbin78,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,HTCC2089,,
FDZ071WGBa1820dereplicatedgenomesbin19,Bacteria,Omnitrophota,Koll11,2-02-FULL-51-18,,,
FDZ071WGBa1820dereplicatedgenomesbin28,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,,
FDZ071WGBa1820dereplicatedgenomesbin3,Bacteria,Planctomycetota,UBA1135,UBA2386,GCA-002748355,,
FDZ071WGBa1820dereplicatedgenomesbin41,Bacteria,Acidobacteriota,Mor1,,,,
FDZ071WGBa1820dereplicatedgenomesbin54,Bacteria,Proteobacteria,Alphaproteobacteria,MPNO01,UBA2964,,
FDZ071WGBa1820dereplicatedgenomesbin75,Bacteria,Myxococcota,UBA727,UBA727,,,
FDZ071WGBa1820dereplicatedgenomesbin77,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,HTCC2089,SMWK01,
FDZ071WGBa2628dereplicatedgenomesbin90,Bacteria,Patescibacteria,Paceibacteria,UBA9983_A,JABMNX01,JABMNX01,
FDZ071WGBa2628dereplicatedgenomesbin93,Bacteria,Marinisomatota,Marinisomatia,SCGC-AAA003-L08,TS1B11,TS1B11,TS1B11 sp004124875
FDZ071WGBa46dereplicatedgenomesbin41,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Aquabacterium,
FDZ071WGBa46dereplicatedgenomesbin85,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter indicus
FDZ071WW02dereplicatedgenomesbin15,Bacteria,Actinobacteriota,Acidimicrobiia,UBA5794,UBA5794,UBA5794,
FDZ071WW02dereplicatedgenomesbin35,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,UBA8639,UBA8639,
FDZ071WW02dereplicatedgenomesbin44,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,SZUA-230,
FDZ071WW02dereplicatedgenomesbin73,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,UBA10348,SMXL01,SMXL01 sp004356385
FDZ071WW1214dereplicatedgenomesbin17,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,UBA11579,QWJF01,
FDZ071WW1618dereplicatedgenomesbin24,Bacteria,Actinobacteriota,Acidimicrobiia,UBA5794,UBA11373,,
FDZ071WW2628dereplicatedgenomesbin7,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
FDZ071WW46dereplicatedgenomesbin26,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,DT-38,,
FDZ071WW46dereplicatedgenomesbin4,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,UBA11579,,
FDZ071WW46dereplicatedgenomesbin58,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,BMS3ABIN03,
FDZ071WW46dereplicatedgenomesbin61,Bacteria,Patescibacteria,Gracilibacteria,,,,
FDZ072GBeBe68dereplicatedgenomesbin20,Bacteria,Patescibacteria,Paceibacteria,UBA6257,Colwellbacteraceae,2-02-FULL-45-11,
FDZ072GBeBeWudereplicatedgenomesbin34,Bacteria,Marinisomatota,SORT01,SORT01,SORT01,,
FDZ072GBeBeWudereplicatedgenomesbin80,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,HTCC2089,SMWK01,
FDZ072GRR0230dereplicatedgenomesbin49,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amylibacter,
FDZ072GRR121426dereplicatedgenomesbin4,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter proteolyticus
FDZ072GRR121426dereplicatedgenomesbin9,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia bruuniana
FDZ072GRR2426dereplicatedgenomesbin11,Bacteria,Sumerlaeota,Sumerlaeia,UBA8349,,,
FDZ072GRR2426dereplicatedgenomesbin2,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NORP154,,
FDZ072GRR2426dereplicatedgenomesbin41,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentiales,GCA-2746185,,
FDZ072GRR4626dereplicatedgenomesbin54,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pseudorhizobium,Pseudorhizobium pelagicum
FDZ072GRR6826dereplicatedgenomesbin65,Bacteria,,,,,,
FDZ072GRR6826dereplicatedgenomesbin67,Bacteria,Marinisomatota,SORT01,SORT01,SORT01,SORT01,SORT01 sp004402915
FDZ072GRW02dereplicatedgenomesbin101,Bacteria,Acidobacteriota,Mor1,SMYD01,SMYD01,SMYD01,SMYD01 sp004356015
FDZ072GRW02dereplicatedgenomesbin26,Bacteria,Omnitrophota,Koll11,UBA9649,UBA9649,,
FDZ072GRW02dereplicatedgenomesbin47,Bacteria,Proteobacteria,Gammaproteobacteria,Ga0077536,Ga0077536,UBA11873,
FDZ072GRW46dereplicatedgenomesbin13,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,CADCTG01,
FDZ072GRW46dereplicatedgenomesbin22,Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,J153,,
FDZ072GWBk02dereplicatedgenomesbin104,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,NORP240,
FDZ072GWBk02dereplicatedgenomesbin21,Bacteria,Proteobacteria,Gammaproteobacteria,Woeseiales,Woeseiaceae,SZUA-117,
FDZ072GWBk02dereplicatedgenomesbin67,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,SZUA-230,
FDZ072GWBk02dereplicatedgenomesbin8,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,JAAUQL01,
FDZ072RRR02dereplicatedgenomesbin57,Bacteria,Planctomycetota,UBA1135,UBA2386,UBA2386,,
FDZ072RRR02dereplicatedgenomesbin81,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Halocyntiibacter_A,
FDZ072RRR24dereplicatedgenomesbin151,Bacteria,Acidobacteriota,Mor1,Mor1,Mor1,,
FDZ072RRR24dereplicatedgenomesbin28,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,SZUA-36,,
FDZ072RRR24dereplicatedgenomesbin45,Bacteria,Proteobacteria,Gammaproteobacteria,GCA-001735895,GCA-001735895,GCA-001735895,
FDZ072RRR24dereplicatedgenomesbin49,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,UBA9145,
FDZ072RRR24dereplicatedgenomesbin55,Bacteria,Acidobacteriota,Vicinamibacteria,Bin61,SMYC01,SMYC01,SMYC01 sp004356105
FDZ072RRR24dereplicatedgenomesbin59,Bacteria,JdFR-76,JdFR-76,JdFR-76,DREG01,,
FDZ072RRR24dereplicatedgenomesbin79,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,HTCC2089,GCA-002726655,
FDZ072RRR24dereplicatedgenomesbin93,Bacteria,Proteobacteria,Gammaproteobacteria,Woeseiales,Woeseiaceae,JAADHU01,
FDZ072RRR3235dereplicatedgenomesbin19,Bacteria,Proteobacteria,Gammaproteobacteria,Woeseiales,Woeseiaceae,UBA1847,
FDZ072RRR46dereplicatedgenomesbin23,Bacteria,Myxococcota_A,UBA9160,UBA9160,UBA4427,DUBZ01,
FDZ072RRR68dereplicatedgenomesbin21,Bacteria,Zixibacteria,MSB-5A5,GN15,12-Feb,,
FDZ072RYBk02dereplicatedgenomesbin108,Bacteria,Bdellovibrionota,YA12-FULL-61-11,,,,
FDZ072RYBk02dereplicatedgenomesbin114,Bacteria,Myxococcota_A,UBA9160,UBA9160,UBA6930,GCA-2687015,
FDZ072RYBk02dereplicatedgenomesbin125,Bacteria,Proteobacteria,Gammaproteobacteria,Woeseiales,Woeseiaceae,SZUA-117,
FDZ072RYBk02dereplicatedgenomesbin13,Bacteria,Acidobacteriota,Mor1,,,,
FDZ072RYBk02dereplicatedgenomesbin131,Bacteria,Zixibacteria,MSB-5A5,GN15,12-Feb,QQUK01,
FDZ072RYBk02dereplicatedgenomesbin139,Bacteria,SAR324,SAR324,SAR324,JACQKK01,JACQHH01,
FDZ072RYBk02dereplicatedgenomesbin153,Bacteria,SAR324,SAR324,SAR324,GCA-2753255,JADGAV01,
FDZ072RYBk02dereplicatedgenomesbin21,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,,
FDZ072RYBk02dereplicatedgenomesbin28,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,TK06,JABABU01,
FDZ072RYBk02dereplicatedgenomesbin41,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Bin80,,
FDZ072RYBk02dereplicatedgenomesbin49,Bacteria,Zixibacteria,MSB-5A5,DSPP01,WJJR01,JACQFV01,
FDZ072RYBk02dereplicatedgenomesbin7,Bacteria,SAR324,SAR324,SAR324,GCA-2753255,JADGAV01,
FDZ072RYBk02dereplicatedgenomesbin80,Bacteria,Nitrospirota,JACRHL01,,,,
FDZ072RYBk02dereplicatedgenomesbin89,Bacteria,Desulfobacterota_D,UBA1144,UBA2774,UBA2774,,
FDZ072RYG68dereplicatedgenomesbin14,Bacteria,Zixibacteria,MSB-5A5,GN15,,,
FDZ072WRR02dereplicatedgenomesbin25,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,E44-bin32,W1033,
FDZ072WRR1214dereplicatedgenomesbin7,Bacteria,Marinisomatota,SORT01,SORT01,SORT01,SORT01,
FDZ072Wu02dereplicatedgenomesbin23,Bacteria,Acidobacteriota,Acidobacteriae,Acidoferrales,2-02-FULL-67-57,,
FDZ072Wu02dereplicatedgenomesbin92,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,PHOS-HE28,,
FDZ072Wu24dereplicatedgenomesbin21,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,
FDZ072Wu24dereplicatedgenomesbin48,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,,
FDZ072Wu24dereplicatedgenomesbin91,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,,,
FDZ072Wu2426dereplicatedgenomesbin6,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia_N
FDZ072Wu2628dereplicatedgenomesbin2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,2-02-FULL-58-16,,
FDZ072WuGR1618dereplicatedgenomesbin8,Bacteria,Zixibacteria,MSB-5A5,GN15,12-Feb,,
FDZ072WuGR24dereplicatedgenomesbin15,Bacteria,SAR324,SAR324,SAR324,,,
FDZ072WuGR24dereplicatedgenomesbin39,Bacteria,Myxococcota_A,UBA9160,SZUA-336,SZUA-336,SMWZ01,
FDZ072WuGR24dereplicatedgenomesbin74,Bacteria,Acidobacteriota,Mor1,Mor1,Mor1,WVWW01,
FDZ072WuGR46dereplicatedgenomesbin20,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,UBA8639,SPGG5,
FDZ072WuGR46dereplicatedgenomesbin46,Bacteria,Myxococcota_A,UBA9160,UBA9160,UBA4427,DUBZ01,
FDZ072WuRW24dereplicatedgenomesbin57,Bacteria,Zixibacteria,MSB-5A5,DSPP01,WJJR01,JACQFV01,
FDZ072WuWW46dereplicatedgenomesbin23,Bacteria,Krumholzibacteriota,Krumholzibacteria,WVZY01,,,
FDZ072WuWW46dereplicatedgenomesbin46,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Emcibacteraceae,Paremcibacter,
FDZ072WuWY02dereplicatedgenomesbin57,Bacteria,OLB16,OLB16,SURF-12,,,
FDZ072WuWY02dereplicatedgenomesbin62,Bacteria,SAR324,SAR324,SAR324,,,
FDZ072WuWY24dereplicatedgenomesbin101,Bacteria,Omnitrophota,Koll11,UBA10015,Kpj58rc,2-02-FULL-52-10,
FDZ072WuWY24dereplicatedgenomesbin109,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentiales,GCA-2746185,,
FDZ072WuWY24dereplicatedgenomesbin111,Bacteria,UBA8248,UBA8248,UBA8248,UBA8248,,
FDZ072WuWY24dereplicatedgenomesbin116,Bacteria,Sumerlaeota,Sumerlaeia,UBA8349,UBA8349,,
FDZ072WuWY24dereplicatedgenomesbin132,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,SMXR01,,
FDZ072WuWY24dereplicatedgenomesbin139,Bacteria,OLB16,OLB16,SURF-12,SURF-12,,
FDZ072WuWY24dereplicatedgenomesbin14,Bacteria,Myxococcota_A,UBA9160,UBA9160,SMWR01,,
FDZ072WuWY24dereplicatedgenomesbin142,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,UBA10348,N075bin62,
FDZ072WuWY24dereplicatedgenomesbin4,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Qipengyuania,Qipengyuania sp002895025
FDZ072WuWY24dereplicatedgenomesbin54,Bacteria,Omnitrophota,Koll11,1-14-0-20-64-10,1-14-0-20-64-10,,
FDZ072WuWY24dereplicatedgenomesbin95,Bacteria,Acidobacteriota,Acidobacteriae,2-12-FULL-54-10,2-12-FULL-54-10,,
FDZ072WuWY46dereplicatedgenomesbin3,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,,,
FDZ072WuWY68dereplicatedgenomesbin25,Bacteria,SAR324,SAR324,SAR324,,,
FDZ072WuWY68dereplicatedgenomesbin44,Bacteria,Marinisomatota,Marinisomatia,SCGC-AAA003-L08,TS1B11,,
FDZ072WuWY68dereplicatedgenomesbin52,Bacteria,KSB1,UBA2214,CR04bin15,CR04bin15,N075bin58,
FDZ072WuWY68dereplicatedgenomesbin63,Bacteria,Zixibacteria,MSB-5A5,GN15,12-Feb,,
FDZ072WuWY68dereplicatedgenomesbin85,Bacteria,Acidobacteriota,UBA890,UBA890,UBA890,,
FDZ074GRR02dereplicatedgenomesbin16,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,QQUY01,
FDZ074GRR02dereplicatedgenomesbin17,Bacteria,Actinobacteriota,Acidimicrobiia,UBA5794,ZC4RG35,SZUA-217,
FDZ074GRR02dereplicatedgenomesbin47,Bacteria,Myxococcota_A,UBA9160,UBA9160,,,
FDZ074GRR02dereplicatedgenomesbin63,Bacteria,Acidobacteriota,Mor1,,,,
FDZ074GRR02dereplicatedgenomesbin65,Bacteria,Acidobacteriota,UBA6911,RPQK01,,,
FDZ074GRR1012dereplicatedgenomesbin22,Bacteria,Myxococcota_A,UBA9160,UBA9160,SMWR01,,
FDZ074GRR1012dereplicatedgenomesbin32,Bacteria,Krumholzibacteriota,Krumholzibacteria,WVZY01,,,
FDZ074GRR1012dereplicatedgenomesbin4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Casp-alpha2,Casp-alpha2,
FDZ074GRR1012dereplicatedgenomesbin55,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,SMXR01,SMXR01,SMXR01 sp004356215
FDZ074GRR1012dereplicatedgenomesbin57,Bacteria,Marinisomatota,SORT01,SORT01,SORT01,,
FDZ074GRR24dereplicatedgenomesbin14,Bacteria,Chlamydiota,Chlamydiia,JAAKFQ01,,,
FDZ074GRR24dereplicatedgenomesbin23,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Rubricoccaceae,,
FDZ074GRR24dereplicatedgenomesbin77,Bacteria,Zixibacteria,MSB-5A5,GN15,,,
FDZ074GRR24dereplicatedgenomesbin83,Bacteria,Proteobacteria,Gammaproteobacteria,UBA4575,UBA4575,JABDMD01,
FDZ074GRR24dereplicatedgenomesbin84,Bacteria,Myxococcota_A,UBA9160,SZUA-336,SZUA-336,,
FDZ074GRR68dereplicatedgenomesbin19,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,HTCC2089,UBA2168,
FDZ074GRR68dereplicatedgenomesbin28,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NORP154,,
FDZ074GRR68dereplicatedgenomesbin38,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,PLA5,,
FDZ074GRR68dereplicatedgenomesbin46,Bacteria,Marinisomatota,Marinisomatia,SCGC-AAA003-L08,TS1B11,TS1B11,
FDZ074GRR68dereplicatedgenomesbin69,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,,
FDZ074GRR68dereplicatedgenomesbin88,Bacteria,Acidobacteriota,Acidobacteriae,Acidoferrales,2-02-FULL-67-57,,
FDZ074GRW1012dereplicatedgenomesbin18,Bacteria,Acidobacteriota,Acidobacteriae,Acidoferrales,,,
FDZ074GRW1012dereplicatedgenomesbin28,Bacteria,Marinisomatota,SORT01,SORT01,SORT01,,
FDZ074GRW1012dereplicatedgenomesbin35,Bacteria,Zixibacteria,MSB-5A5,GN15,12-Feb,,
FDZ074GRW1416dereplicatedgenomesbin13,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,PALSA-1355,LB-PLM-3,
FDZ074GRW1416dereplicatedgenomesbin3,Bacteria,Patescibacteria,Paceibacteria,UBA9983_A,UBA2163,,
FDZ074GRW1416dereplicatedgenomesbin31,Bacteria,Acidobacteriota,UBA6911,RPQK01,,,
FDZ074GRW1416dereplicatedgenomesbin40,Bacteria,Marinisomatota,SORT01,SORT01,SORT01,SORT01,
